file	parliament_year	chamber	column	line	text
https://pdf.swedeb.se/riksdagen-motions-pdf/1905/mot_1905__ak__00248/mot_1905__ak__00248_023.pdf	1905	ak	1	28	
https://pdf.swedeb.se/riksdagen-motions-pdf/1905/mot_1905__ak__00248/mot_1905__ak__00248_023.pdf	1905	ak	1	29	
https://pdf.swedeb.se/riksdagen-motions-pdf/1905/mot_1905__fk__00015/mot_1905__fk__00015_001.pdf	1905	fk	1	2	
https://pdf.swedeb.se/riksdagen-motions-pdf/1905/mot_1905__fk__00015/mot_1905__fk__00015_001.pdf	1905	fk	1	3	
https://pdf.swedeb.se/riksdagen-motions-pdf/1905/mot_1905__fk__00015/mot_1905__fk__00015_001.pdf	1905	fk	1	28	
https://pdf.swedeb.se/riksdagen-motions-pdf/1905/mot_1905__fk__00020/mot_1905__fk__00020_001.pdf	1905	fk	1	4	
https://pdf.swedeb.se/riksdagen-motions-pdf/1905/mot_1905__fk__00020/mot_1905__fk__00020_001.pdf	1905	fk	1	8	
https://pdf.swedeb.se/riksdagen-motions-pdf/1905/mot_1905__fk__00020/mot_1905__fk__00020_001.pdf	1905	fk	1	10	
https://pdf.swedeb.se/riksdagen-motions-pdf/1905/mot_1905__fk__00043/mot_1905__fk__00043_002.pdf	1905	fk	1	19	
https://pdf.swedeb.se/riksdagen-motions-pdf/1905/mot_1905__fk__00043/mot_1905__fk__00043_002.pdf	1905	fk	1	22	
https://pdf.swedeb.se/riksdagen-motions-pdf/1905/mot_1905__fk__00043/mot_1905__fk__00043_002.pdf	1905	fk	1	26	
https://pdf.swedeb.se/riksdagen-motions-pdf/1906/mot_1906__ak__00057/mot_1906__ak__00057_002.pdf	1906	ak	1	25	
https://pdf.swedeb.se/riksdagen-motions-pdf/1906/mot_1906__ak__00057/mot_1906__ak__00057_002.pdf	1906	ak	1	35	
https://pdf.swedeb.se/riksdagen-motions-pdf/1906/mot_1906__ak__00057/mot_1906__ak__00057_002.pdf	1906	ak	1	37	
https://pdf.swedeb.se/riksdagen-motions-pdf/1906/mot_1906__ak__00144/mot_1906__ak__00144_003.pdf	1906	ak	1	3	
https://pdf.swedeb.se/riksdagen-motions-pdf/1906/mot_1906__ak__00144/mot_1906__ak__00144_003.pdf	1906	ak	1	4	
https://pdf.swedeb.se/riksdagen-motions-pdf/1906/mot_1906__ak__00144/mot_1906__ak__00144_003.pdf	1906	ak	1	5	
https://pdf.swedeb.se/riksdagen-motions-pdf/1906/mot_1906__ak__00148/mot_1906__ak__00148_048.pdf	1906	ak	1	14	
https://pdf.swedeb.se/riksdagen-motions-pdf/1906/mot_1906__ak__00148/mot_1906__ak__00148_048.pdf	1906	ak	1	23	
https://pdf.swedeb.se/riksdagen-motions-pdf/1906/mot_1906__ak__00148/mot_1906__ak__00148_048.pdf	1906	ak	1	35	
https://pdf.swedeb.se/riksdagen-motions-pdf/1906/mot_1906__fk__00001/mot_1906__fk__00001_004.pdf	1906	fk	1	20	
https://pdf.swedeb.se/riksdagen-motions-pdf/1906/mot_1906__fk__00001/mot_1906__fk__00001_004.pdf	1906	fk	1	24	
https://pdf.swedeb.se/riksdagen-motions-pdf/1906/mot_1906__fk__00001/mot_1906__fk__00001_004.pdf	1906	fk	1	28	
https://pdf.swedeb.se/riksdagen-motions-pdf/1906/mot_1906__fk__00004/mot_1906__fk__00004_001.pdf	1906	fk	1	6	
https://pdf.swedeb.se/riksdagen-motions-pdf/1906/mot_1906__fk__00004/mot_1906__fk__00004_001.pdf	1906	fk	1	8	
https://pdf.swedeb.se/riksdagen-motions-pdf/1906/mot_1906__fk__00004/mot_1906__fk__00004_001.pdf	1906	fk	1	11	
https://pdf.swedeb.se/riksdagen-motions-pdf/1906/mot_1906__fk__00009/mot_1906__fk__00009_011.pdf	1906	fk	1	10	
https://pdf.swedeb.se/riksdagen-motions-pdf/1906/mot_1906__fk__00009/mot_1906__fk__00009_011.pdf	1906	fk	1	27	
https://pdf.swedeb.se/riksdagen-motions-pdf/1906/mot_1906__fk__00009/mot_1906__fk__00009_011.pdf	1906	fk	1	38	
https://pdf.swedeb.se/riksdagen-motions-pdf/1907/mot_1907__ak__00220/mot_1907__ak__00220_003.pdf	1907	ak	1	16	
https://pdf.swedeb.se/riksdagen-motions-pdf/1907/mot_1907__ak__00220/mot_1907__ak__00220_003.pdf	1907	ak	1	20	
https://pdf.swedeb.se/riksdagen-motions-pdf/1907/mot_1907__ak__00220/mot_1907__ak__00220_003.pdf	1907	ak	1	34	
https://pdf.swedeb.se/riksdagen-motions-pdf/1907/mot_1907__ak__00226/mot_1907__ak__00226_001.pdf	1907	ak	1	5	
https://pdf.swedeb.se/riksdagen-motions-pdf/1907/mot_1907__ak__00226/mot_1907__ak__00226_001.pdf	1907	ak	1	8	
https://pdf.swedeb.se/riksdagen-motions-pdf/1907/mot_1907__ak__00226/mot_1907__ak__00226_001.pdf	1907	ak	1	14	
https://pdf.swedeb.se/riksdagen-motions-pdf/1907/mot_1907__ak__00267/mot_1907__ak__00267_003.pdf	1907	ak	1	3	
https://pdf.swedeb.se/riksdagen-motions-pdf/1907/mot_1907__ak__00267/mot_1907__ak__00267_003.pdf	1907	ak	1	13	
https://pdf.swedeb.se/riksdagen-motions-pdf/1907/mot_1907__ak__00267/mot_1907__ak__00267_003.pdf	1907	ak	1	20	
https://pdf.swedeb.se/riksdagen-motions-pdf/1907/mot_1907__fk__00022/mot_1907__fk__00022_003.pdf	1907	fk	1	16	
https://pdf.swedeb.se/riksdagen-motions-pdf/1907/mot_1907__fk__00022/mot_1907__fk__00022_003.pdf	1907	fk	1	28	
https://pdf.swedeb.se/riksdagen-motions-pdf/1907/mot_1907__fk__00022/mot_1907__fk__00022_003.pdf	1907	fk	1	34	
https://pdf.swedeb.se/riksdagen-motions-pdf/1907/mot_1907__fk__00035/mot_1907__fk__00035_001.pdf	1907	fk	1	3	
https://pdf.swedeb.se/riksdagen-motions-pdf/1907/mot_1907__fk__00035/mot_1907__fk__00035_001.pdf	1907	fk	1	21	
https://pdf.swedeb.se/riksdagen-motions-pdf/1907/mot_1907__fk__00035/mot_1907__fk__00035_001.pdf	1907	fk	1	26	
https://pdf.swedeb.se/riksdagen-motions-pdf/1907/mot_1907__fk__00072/mot_1907__fk__00072_005.pdf	1907	fk	1	8	
https://pdf.swedeb.se/riksdagen-motions-pdf/1907/mot_1907__fk__00072/mot_1907__fk__00072_005.pdf	1907	fk	1	16	
https://pdf.swedeb.se/riksdagen-motions-pdf/1907/mot_1907__fk__00072/mot_1907__fk__00072_005.pdf	1907	fk	1	32	
https://pdf.swedeb.se/riksdagen-motions-pdf/1908/mot_1908__ak__00032/mot_1908__ak__00032_013.pdf	1908	ak	1	11	
https://pdf.swedeb.se/riksdagen-motions-pdf/1908/mot_1908__ak__00032/mot_1908__ak__00032_013.pdf	1908	ak	1	28	
https://pdf.swedeb.se/riksdagen-motions-pdf/1908/mot_1908__ak__00032/mot_1908__ak__00032_013.pdf	1908	ak	1	34	
https://pdf.swedeb.se/riksdagen-motions-pdf/1908/mot_1908__ak__00117/mot_1908__ak__00117_008.pdf	1908	ak	1	2	
https://pdf.swedeb.se/riksdagen-motions-pdf/1908/mot_1908__ak__00117/mot_1908__ak__00117_008.pdf	1908	ak	1	4	
https://pdf.swedeb.se/riksdagen-motions-pdf/1908/mot_1908__ak__00117/mot_1908__ak__00117_008.pdf	1908	ak	1	20	
https://pdf.swedeb.se/riksdagen-motions-pdf/1908/mot_1908__ak__00265/mot_1908__ak__00265_001.pdf	1908	ak	1	4	
https://pdf.swedeb.se/riksdagen-motions-pdf/1908/mot_1908__ak__00265/mot_1908__ak__00265_001.pdf	1908	ak	1	12	
https://pdf.swedeb.se/riksdagen-motions-pdf/1908/mot_1908__ak__00265/mot_1908__ak__00265_001.pdf	1908	ak	1	16	
https://pdf.swedeb.se/riksdagen-motions-pdf/1908/mot_1908__fk__00052/mot_1908__fk__00052_003.pdf	1908	fk	1	5	
https://pdf.swedeb.se/riksdagen-motions-pdf/1908/mot_1908__fk__00052/mot_1908__fk__00052_003.pdf	1908	fk	1	12	
https://pdf.swedeb.se/riksdagen-motions-pdf/1908/mot_1908__fk__00052/mot_1908__fk__00052_003.pdf	1908	fk	1	16	
https://pdf.swedeb.se/riksdagen-motions-pdf/1908/mot_1908__fk__00052/mot_1908__fk__00052_007.pdf	1908	fk	1	4	
https://pdf.swedeb.se/riksdagen-motions-pdf/1908/mot_1908__fk__00052/mot_1908__fk__00052_007.pdf	1908	fk	1	19	
https://pdf.swedeb.se/riksdagen-motions-pdf/1908/mot_1908__fk__00052/mot_1908__fk__00052_007.pdf	1908	fk	1	33	
https://pdf.swedeb.se/riksdagen-motions-pdf/1908/mot_1908__fk__00059/mot_1908__fk__00059_029.pdf	1908	fk	1	6	
https://pdf.swedeb.se/riksdagen-motions-pdf/1908/mot_1908__fk__00059/mot_1908__fk__00059_029.pdf	1908	fk	1	21	
https://pdf.swedeb.se/riksdagen-motions-pdf/1908/mot_1908__fk__00059/mot_1908__fk__00059_029.pdf	1908	fk	1	37	
https://pdf.swedeb.se/riksdagen-motions-pdf/1909/mot_1909__ak__00081/mot_1909__ak__00081_008.pdf	1909	ak	1	4	
https://pdf.swedeb.se/riksdagen-motions-pdf/1909/mot_1909__ak__00081/mot_1909__ak__00081_008.pdf	1909	ak	1	10	
https://pdf.swedeb.se/riksdagen-motions-pdf/1909/mot_1909__ak__00081/mot_1909__ak__00081_008.pdf	1909	ak	1	14	
https://pdf.swedeb.se/riksdagen-motions-pdf/1909/mot_1909__ak__00103/mot_1909__ak__00103_001.pdf	1909	ak	1	16	
https://pdf.swedeb.se/riksdagen-motions-pdf/1909/mot_1909__ak__00103/mot_1909__ak__00103_001.pdf	1909	ak	1	20	
https://pdf.swedeb.se/riksdagen-motions-pdf/1909/mot_1909__ak__00103/mot_1909__ak__00103_001.pdf	1909	ak	1	24	
https://pdf.swedeb.se/riksdagen-motions-pdf/1909/mot_1909__ak__00157/mot_1909__ak__00157_001.pdf	1909	ak	1	10	
https://pdf.swedeb.se/riksdagen-motions-pdf/1909/mot_1909__ak__00157/mot_1909__ak__00157_001.pdf	1909	ak	1	12	
https://pdf.swedeb.se/riksdagen-motions-pdf/1909/mot_1909__ak__00157/mot_1909__ak__00157_001.pdf	1909	ak	1	16	
https://pdf.swedeb.se/riksdagen-motions-pdf/1909/mot_1909__fk__00009/mot_1909__fk__00009_008.pdf	1909	fk	1	11	
https://pdf.swedeb.se/riksdagen-motions-pdf/1909/mot_1909__fk__00009/mot_1909__fk__00009_008.pdf	1909	fk	1	28	
https://pdf.swedeb.se/riksdagen-motions-pdf/1909/mot_1909__fk__00009/mot_1909__fk__00009_008.pdf	1909	fk	1	34	
https://pdf.swedeb.se/riksdagen-motions-pdf/1909/mot_1909__fk__00047/mot_1909__fk__00047_011.pdf	1909	fk	1	7	
https://pdf.swedeb.se/riksdagen-motions-pdf/1909/mot_1909__fk__00047/mot_1909__fk__00047_011.pdf	1909	fk	1	18	
https://pdf.swedeb.se/riksdagen-motions-pdf/1909/mot_1909__fk__00047/mot_1909__fk__00047_011.pdf	1909	fk	1	27	
https://pdf.swedeb.se/riksdagen-motions-pdf/1909/mot_1909__fk__00068/mot_1909__fk__00068_001.pdf	1909	fk	1	5	
https://pdf.swedeb.se/riksdagen-motions-pdf/1909/mot_1909__fk__00068/mot_1909__fk__00068_001.pdf	1909	fk	1	14	
https://pdf.swedeb.se/riksdagen-motions-pdf/1909/mot_1909__fk__00068/mot_1909__fk__00068_001.pdf	1909	fk	1	18	
https://pdf.swedeb.se/riksdagen-motions-pdf/1910/mot_1910__ak__00248/mot_1910__ak__00248_010.pdf	1910	ak	1	11	
https://pdf.swedeb.se/riksdagen-motions-pdf/1910/mot_1910__ak__00248/mot_1910__ak__00248_010.pdf	1910	ak	1	18	
https://pdf.swedeb.se/riksdagen-motions-pdf/1910/mot_1910__ak__00248/mot_1910__ak__00248_010.pdf	1910	ak	1	25	
https://pdf.swedeb.se/riksdagen-motions-pdf/1910/mot_1910__ak__00265/mot_1910__ak__00265_002.pdf	1910	ak	1	8	
https://pdf.swedeb.se/riksdagen-motions-pdf/1910/mot_1910__ak__00265/mot_1910__ak__00265_002.pdf	1910	ak	1	17	
https://pdf.swedeb.se/riksdagen-motions-pdf/1910/mot_1910__ak__00265/mot_1910__ak__00265_002.pdf	1910	ak	1	22	
https://pdf.swedeb.se/riksdagen-motions-pdf/1910/mot_1910__ak__00273/mot_1910__ak__00273_001.pdf	1910	ak	1	1	
https://pdf.swedeb.se/riksdagen-motions-pdf/1910/mot_1910__ak__00273/mot_1910__ak__00273_001.pdf	1910	ak	1	4	
https://pdf.swedeb.se/riksdagen-motions-pdf/1910/mot_1910__ak__00273/mot_1910__ak__00273_001.pdf	1910	ak	1	11	
https://pdf.swedeb.se/riksdagen-motions-pdf/1910/mot_1910__fk__00060/mot_1910__fk__00060_005.pdf	1910	fk	1	11	
https://pdf.swedeb.se/riksdagen-motions-pdf/1910/mot_1910__fk__00060/mot_1910__fk__00060_005.pdf	1910	fk	1	29	
https://pdf.swedeb.se/riksdagen-motions-pdf/1910/mot_1910__fk__00060/mot_1910__fk__00060_005.pdf	1910	fk	1	38	
https://pdf.swedeb.se/riksdagen-motions-pdf/1910/mot_1910__fk__00066/mot_1910__fk__00066_001.pdf	1910	fk	1	7	
https://pdf.swedeb.se/riksdagen-motions-pdf/1910/mot_1910__fk__00066/mot_1910__fk__00066_001.pdf	1910	fk	1	8	
https://pdf.swedeb.se/riksdagen-motions-pdf/1910/mot_1910__fk__00066/mot_1910__fk__00066_001.pdf	1910	fk	1	15	
https://pdf.swedeb.se/riksdagen-motions-pdf/1910/mot_1910__fk__00077/mot_1910__fk__00077_015.pdf	1910	fk	1	2	
https://pdf.swedeb.se/riksdagen-motions-pdf/1910/mot_1910__fk__00077/mot_1910__fk__00077_015.pdf	1910	fk	1	16	
https://pdf.swedeb.se/riksdagen-motions-pdf/1910/mot_1910__fk__00077/mot_1910__fk__00077_015.pdf	1910	fk	1	32	
https://pdf.swedeb.se/riksdagen-motions-pdf/1911/mot_1911__ak__00137/mot_1911__ak__00137_002.pdf	1911	ak	1	10	
https://pdf.swedeb.se/riksdagen-motions-pdf/1911/mot_1911__ak__00137/mot_1911__ak__00137_002.pdf	1911	ak	1	22	
https://pdf.swedeb.se/riksdagen-motions-pdf/1911/mot_1911__ak__00137/mot_1911__ak__00137_002.pdf	1911	ak	1	32	
https://pdf.swedeb.se/riksdagen-motions-pdf/1911/mot_1911__ak__00146/mot_1911__ak__00146_001.pdf	1911	ak	1	2	
https://pdf.swedeb.se/riksdagen-motions-pdf/1911/mot_1911__ak__00146/mot_1911__ak__00146_001.pdf	1911	ak	1	6	
https://pdf.swedeb.se/riksdagen-motions-pdf/1911/mot_1911__ak__00146/mot_1911__ak__00146_001.pdf	1911	ak	1	22	
https://pdf.swedeb.se/riksdagen-motions-pdf/1911/mot_1911__ak__00259/mot_1911__ak__00259_006.pdf	1911	ak	1	8	
https://pdf.swedeb.se/riksdagen-motions-pdf/1911/mot_1911__ak__00259/mot_1911__ak__00259_006.pdf	1911	ak	1	13	
https://pdf.swedeb.se/riksdagen-motions-pdf/1911/mot_1911__ak__00259/mot_1911__ak__00259_006.pdf	1911	ak	1	15	
https://pdf.swedeb.se/riksdagen-motions-pdf/1911/mot_1911__fk__00014/mot_1911__fk__00014_007.pdf	1911	fk	1	5	
https://pdf.swedeb.se/riksdagen-motions-pdf/1911/mot_1911__fk__00014/mot_1911__fk__00014_007.pdf	1911	fk	1	30	
https://pdf.swedeb.se/riksdagen-motions-pdf/1911/mot_1911__fk__00014/mot_1911__fk__00014_007.pdf	1911	fk	1	32	
https://pdf.swedeb.se/riksdagen-motions-pdf/1911/mot_1911__fk__00032/mot_1911__fk__00032_001.pdf	1911	fk	1	14	
https://pdf.swedeb.se/riksdagen-motions-pdf/1911/mot_1911__fk__00032/mot_1911__fk__00032_001.pdf	1911	fk	1	15	
https://pdf.swedeb.se/riksdagen-motions-pdf/1911/mot_1911__fk__00032/mot_1911__fk__00032_001.pdf	1911	fk	1	26	
https://pdf.swedeb.se/riksdagen-motions-pdf/1911/mot_1911__fk__00042/mot_1911__fk__00042_001.pdf	1911	fk	1	12	
https://pdf.swedeb.se/riksdagen-motions-pdf/1911/mot_1911__fk__00042/mot_1911__fk__00042_001.pdf	1911	fk	1	25	
https://pdf.swedeb.se/riksdagen-motions-pdf/1911/mot_1911__fk__00042/mot_1911__fk__00042_001.pdf	1911	fk	1	31	
https://pdf.swedeb.se/riksdagen-motions-pdf/1912/mot_1912__ak__00186/mot_1912__ak__00186_002.pdf	1912	ak	1	17	
https://pdf.swedeb.se/riksdagen-motions-pdf/1912/mot_1912__ak__00186/mot_1912__ak__00186_002.pdf	1912	ak	1	22	
https://pdf.swedeb.se/riksdagen-motions-pdf/1912/mot_1912__ak__00186/mot_1912__ak__00186_002.pdf	1912	ak	1	33	
https://pdf.swedeb.se/riksdagen-motions-pdf/1912/mot_1912__ak__00278/mot_1912__ak__00278_001.pdf	1912	ak	1	1	
https://pdf.swedeb.se/riksdagen-motions-pdf/1912/mot_1912__ak__00278/mot_1912__ak__00278_001.pdf	1912	ak	1	15	
https://pdf.swedeb.se/riksdagen-motions-pdf/1912/mot_1912__ak__00278/mot_1912__ak__00278_001.pdf	1912	ak	1	29	
https://pdf.swedeb.se/riksdagen-motions-pdf/1912/mot_1912__ak__00327/mot_1912__ak__00327_002.pdf	1912	ak	1	15	
https://pdf.swedeb.se/riksdagen-motions-pdf/1912/mot_1912__ak__00327/mot_1912__ak__00327_002.pdf	1912	ak	1	23	
https://pdf.swedeb.se/riksdagen-motions-pdf/1912/mot_1912__ak__00327/mot_1912__ak__00327_002.pdf	1912	ak	1	31	
https://pdf.swedeb.se/riksdagen-motions-pdf/1912/mot_1912__fk__00026/mot_1912__fk__00026_001.pdf	1912	fk	1	9	
https://pdf.swedeb.se/riksdagen-motions-pdf/1912/mot_1912__fk__00026/mot_1912__fk__00026_001.pdf	1912	fk	1	11	
https://pdf.swedeb.se/riksdagen-motions-pdf/1912/mot_1912__fk__00026/mot_1912__fk__00026_001.pdf	1912	fk	1	25	
https://pdf.swedeb.se/riksdagen-motions-pdf/1912/mot_1912__fk__00033/mot_1912__fk__00033_002.pdf	1912	fk	1	11	
https://pdf.swedeb.se/riksdagen-motions-pdf/1912/mot_1912__fk__00033/mot_1912__fk__00033_002.pdf	1912	fk	1	12	
https://pdf.swedeb.se/riksdagen-motions-pdf/1912/mot_1912__fk__00033/mot_1912__fk__00033_002.pdf	1912	fk	1	15	
https://pdf.swedeb.se/riksdagen-motions-pdf/1912/mot_1912__fk__00094/mot_1912__fk__00094_023.pdf	1912	fk	1	18	
https://pdf.swedeb.se/riksdagen-motions-pdf/1912/mot_1912__fk__00094/mot_1912__fk__00094_023.pdf	1912	fk	1	19	
https://pdf.swedeb.se/riksdagen-motions-pdf/1912/mot_1912__fk__00094/mot_1912__fk__00094_023.pdf	1912	fk	1	39	
https://pdf.swedeb.se/riksdagen-motions-pdf/1913/mot_1913__ak__00004/mot_1913__ak__00004_006.pdf	1913	ak	1	1	
https://pdf.swedeb.se/riksdagen-motions-pdf/1913/mot_1913__ak__00004/mot_1913__ak__00004_006.pdf	1913	ak	1	6	
https://pdf.swedeb.se/riksdagen-motions-pdf/1913/mot_1913__ak__00004/mot_1913__ak__00004_006.pdf	1913	ak	1	13	
https://pdf.swedeb.se/riksdagen-motions-pdf/1913/mot_1913__ak__00239/mot_1913__ak__00239_003.pdf	1913	ak	1	3	
https://pdf.swedeb.se/riksdagen-motions-pdf/1913/mot_1913__ak__00239/mot_1913__ak__00239_003.pdf	1913	ak	1	9	
https://pdf.swedeb.se/riksdagen-motions-pdf/1913/mot_1913__ak__00239/mot_1913__ak__00239_003.pdf	1913	ak	1	22	
https://pdf.swedeb.se/riksdagen-motions-pdf/1913/mot_1913__ak__00358/mot_1913__ak__00358_004.pdf	1913	ak	1	21	
https://pdf.swedeb.se/riksdagen-motions-pdf/1913/mot_1913__ak__00358/mot_1913__ak__00358_004.pdf	1913	ak	1	23	
https://pdf.swedeb.se/riksdagen-motions-pdf/1913/mot_1913__ak__00358/mot_1913__ak__00358_004.pdf	1913	ak	1	26	
https://pdf.swedeb.se/riksdagen-motions-pdf/1913/mot_1913__fk__00093/mot_1913__fk__00093_063.pdf	1913	fk	1	23	
https://pdf.swedeb.se/riksdagen-motions-pdf/1913/mot_1913__fk__00093/mot_1913__fk__00093_063.pdf	1913	fk	1	24	
https://pdf.swedeb.se/riksdagen-motions-pdf/1913/mot_1913__fk__00093/mot_1913__fk__00093_063.pdf	1913	fk	1	28	
https://pdf.swedeb.se/riksdagen-motions-pdf/1913/mot_1913__fk__00123/mot_1913__fk__00123_012.pdf	1913	fk	1	3	
https://pdf.swedeb.se/riksdagen-motions-pdf/1913/mot_1913__fk__00123/mot_1913__fk__00123_012.pdf	1913	fk	1	19	
https://pdf.swedeb.se/riksdagen-motions-pdf/1913/mot_1913__fk__00123/mot_1913__fk__00123_012.pdf	1913	fk	1	27	
https://pdf.swedeb.se/riksdagen-motions-pdf/1913/mot_1913__fk__00124/mot_1913__fk__00124_002.pdf	1913	fk	1	8	
https://pdf.swedeb.se/riksdagen-motions-pdf/1913/mot_1913__fk__00124/mot_1913__fk__00124_002.pdf	1913	fk	1	17	
https://pdf.swedeb.se/riksdagen-motions-pdf/1913/mot_1913__fk__00124/mot_1913__fk__00124_002.pdf	1913	fk	1	19	
https://pdf.swedeb.se/riksdagen-motions-pdf/1914/mot_1914_a_fk__00057/mot_1914_a_fk__00057_002.pdf	1914	fk	1	10	
https://pdf.swedeb.se/riksdagen-motions-pdf/1914/mot_1914_a_fk__00057/mot_1914_a_fk__00057_002.pdf	1914	fk	1	14	
https://pdf.swedeb.se/riksdagen-motions-pdf/1914/mot_1914_a_fk__00057/mot_1914_a_fk__00057_002.pdf	1914	fk	1	27	
https://pdf.swedeb.se/riksdagen-motions-pdf/1914/mot_1914_b_ak__00118/mot_1914_b_ak__00118_025.pdf	1914	ak	1	19	
https://pdf.swedeb.se/riksdagen-motions-pdf/1914/mot_1914_b_ak__00118/mot_1914_b_ak__00118_025.pdf	1914	ak	1	26	
https://pdf.swedeb.se/riksdagen-motions-pdf/1914/mot_1914_b_ak__00118/mot_1914_b_ak__00118_025.pdf	1914	ak	1	27	
https://pdf.swedeb.se/riksdagen-motions-pdf/1914/mot_1914_b_ak__00252/mot_1914_b_ak__00252_004.pdf	1914	ak	1	20	
https://pdf.swedeb.se/riksdagen-motions-pdf/1914/mot_1914_b_ak__00252/mot_1914_b_ak__00252_004.pdf	1914	ak	1	28	
https://pdf.swedeb.se/riksdagen-motions-pdf/1914/mot_1914_b_ak__00252/mot_1914_b_ak__00252_004.pdf	1914	ak	1	31	
https://pdf.swedeb.se/riksdagen-motions-pdf/1914/mot_1914_b_ak__00261/mot_1914_b_ak__00261_004.pdf	1914	ak	1	7	
https://pdf.swedeb.se/riksdagen-motions-pdf/1914/mot_1914_b_ak__00261/mot_1914_b_ak__00261_004.pdf	1914	ak	1	8	
https://pdf.swedeb.se/riksdagen-motions-pdf/1914/mot_1914_b_ak__00261/mot_1914_b_ak__00261_004.pdf	1914	ak	1	19	
https://pdf.swedeb.se/riksdagen-motions-pdf/1914/mot_1914_b_fk__00003/mot_1914_b_fk__00003_002.pdf	1914	fk	1	3	
https://pdf.swedeb.se/riksdagen-motions-pdf/1914/mot_1914_b_fk__00003/mot_1914_b_fk__00003_002.pdf	1914	fk	1	5	
https://pdf.swedeb.se/riksdagen-motions-pdf/1914/mot_1914_b_fk__00003/mot_1914_b_fk__00003_002.pdf	1914	fk	1	6	
https://pdf.swedeb.se/riksdagen-motions-pdf/1914/mot_1914_b_fk__00017/mot_1914_b_fk__00017_002.pdf	1914	fk	1	4	
https://pdf.swedeb.se/riksdagen-motions-pdf/1914/mot_1914_b_fk__00017/mot_1914_b_fk__00017_002.pdf	1914	fk	1	6	
https://pdf.swedeb.se/riksdagen-motions-pdf/1914/mot_1914_b_fk__00017/mot_1914_b_fk__00017_002.pdf	1914	fk	1	32	
https://pdf.swedeb.se/riksdagen-motions-pdf/1915/mot_1915__ak__00104/mot_1915__ak__00104_029.pdf	1915	ak	1	2	
https://pdf.swedeb.se/riksdagen-motions-pdf/1915/mot_1915__ak__00104/mot_1915__ak__00104_029.pdf	1915	ak	1	20	
https://pdf.swedeb.se/riksdagen-motions-pdf/1915/mot_1915__ak__00104/mot_1915__ak__00104_029.pdf	1915	ak	1	25	
https://pdf.swedeb.se/riksdagen-motions-pdf/1915/mot_1915__ak__00142/mot_1915__ak__00142_007.pdf	1915	ak	1	4	
https://pdf.swedeb.se/riksdagen-motions-pdf/1915/mot_1915__ak__00142/mot_1915__ak__00142_007.pdf	1915	ak	1	24	
https://pdf.swedeb.se/riksdagen-motions-pdf/1915/mot_1915__ak__00142/mot_1915__ak__00142_007.pdf	1915	ak	1	35	
https://pdf.swedeb.se/riksdagen-motions-pdf/1915/mot_1915__ak__00191/mot_1915__ak__00191_004.pdf	1915	ak	1	7	
https://pdf.swedeb.se/riksdagen-motions-pdf/1915/mot_1915__ak__00191/mot_1915__ak__00191_004.pdf	1915	ak	1	24	
https://pdf.swedeb.se/riksdagen-motions-pdf/1915/mot_1915__ak__00191/mot_1915__ak__00191_004.pdf	1915	ak	1	27	
https://pdf.swedeb.se/riksdagen-motions-pdf/1915/mot_1915__fk__00006/mot_1915__fk__00006_015.pdf	1915	fk	1	2	
https://pdf.swedeb.se/riksdagen-motions-pdf/1915/mot_1915__fk__00006/mot_1915__fk__00006_015.pdf	1915	fk	1	7	
https://pdf.swedeb.se/riksdagen-motions-pdf/1915/mot_1915__fk__00006/mot_1915__fk__00006_015.pdf	1915	fk	1	14	
https://pdf.swedeb.se/riksdagen-motions-pdf/1915/mot_1915__fk__00050/mot_1915__fk__00050_001.pdf	1915	fk	1	6	
https://pdf.swedeb.se/riksdagen-motions-pdf/1915/mot_1915__fk__00050/mot_1915__fk__00050_001.pdf	1915	fk	1	14	
https://pdf.swedeb.se/riksdagen-motions-pdf/1915/mot_1915__fk__00050/mot_1915__fk__00050_001.pdf	1915	fk	1	18	
https://pdf.swedeb.se/riksdagen-motions-pdf/1915/mot_1915__fk__00083/mot_1915__fk__00083_002.pdf	1915	fk	1	3	
https://pdf.swedeb.se/riksdagen-motions-pdf/1915/mot_1915__fk__00083/mot_1915__fk__00083_002.pdf	1915	fk	1	36	
https://pdf.swedeb.se/riksdagen-motions-pdf/1915/mot_1915__fk__00083/mot_1915__fk__00083_002.pdf	1915	fk	1	37	
https://pdf.swedeb.se/riksdagen-motions-pdf/1916/mot_1916__ak__00052/mot_1916__ak__00052_003.pdf	1916	ak	1	3	
https://pdf.swedeb.se/riksdagen-motions-pdf/1916/mot_1916__ak__00052/mot_1916__ak__00052_003.pdf	1916	ak	1	5	
https://pdf.swedeb.se/riksdagen-motions-pdf/1916/mot_1916__ak__00052/mot_1916__ak__00052_003.pdf	1916	ak	1	7	
https://pdf.swedeb.se/riksdagen-motions-pdf/1916/mot_1916__ak__00068/mot_1916__ak__00068_003.pdf	1916	ak	1	5	
https://pdf.swedeb.se/riksdagen-motions-pdf/1916/mot_1916__ak__00068/mot_1916__ak__00068_003.pdf	1916	ak	1	31	
https://pdf.swedeb.se/riksdagen-motions-pdf/1916/mot_1916__ak__00068/mot_1916__ak__00068_003.pdf	1916	ak	1	34	
https://pdf.swedeb.se/riksdagen-motions-pdf/1916/mot_1916__ak__00285/mot_1916__ak__00285_001.pdf	1916	ak	1	13	
